date,education
110746,C1-3
111778,C4+
119230,C4+
110764,12orGED
119216,C1-3
110695,C4+
110648,C4+
110637,C1-3
119346,C1-3
119300,12orGED
119313,12orGED
119319,C4+
119321,12orGED
110673,12orGED
119326,C1-3
119329,C4+
119337,C1-3
110656,C1-3
110655,C1-3
119505,C4+
119510,C4+
110505,12orGED
119670,12orGED
110401,C4+
110398,C4+
119368,12orGED
110512,C1-3
110515,C4+
110583,C1-3
111777,12orGED
111764,12orGED
111759,C4+
111758,12orGED
111753,12orGED
111751,C4+
111252,C1-3
118691,C4+
110300,C1-3
111244,12orGED
110626,C1-3
110621,C4+
119383,C1-3
110612,C4+
110582,C4+
119498,12orGED
119424,12orGED
119430,C1-3
119432,C4+
119442,C4+
110557,C1-3
119458,C4+
119466,12orGED
119485,C1-3
119486,12orGED
110524,C1-3
110522,C4+
119492,C4+
110519,C4+
119496,C1-3
122767,C4+
107899,12orGED
135451,C4+
112941,12orGED
123624,C4+
123625,C4+
123631,C4+
123636,C4+
107172,12orGED
123537,C4+
123523,C4+
123424,C4+
123479,C4+
123428,C1-3
123450,C1-3
107325,12orGED
112808,C4+
107324,C1-3
112814,C1-3
123463,12orGED
107319,12orGED
123470,C1-3
107314,12orGED
123474,C4+
123478,C1-3
107310,C1-3
123522,C1-3
123481,12orGED
107190,C4+
123621,C4+
107809,9-11
112944,C1-3
123306,C1-3
123309,12orGED
123310,C4+
123312,C4+
107442,12orGED
107366,12orGED
107364,12orGED
107360,C1-3
107220,C4+
123542,C1-3
123543,12orGED
123547,C1-3
107193,C4+
107252,C4+
107251,C1-3
107247,12orGED
123566,C4+
123580,C4+
107224,C4+
123584,12orGED
123593,12orGED
123534,C4+
123598,12orGED
123606,C4+
112946,C4+
123493,12orGED
123496,9-11
123000,12orGED
122960,C4+
122961,12orGED
122966,C4+
122967,C4+
107724,C1-3
107720,C4+
107718,C1-3
122985,C1-3
122991,C4+
107708,C4+
122999,12orGED
107757,C1-3
112812,C4+
112892,C4+
107761,12orGED
122920,12orGED
122884,C4+
107839,C4+
122840,C1-3
122843,C1-3
122848,12orGED
122853,9-11
122854,C1-3
107824,C4+
107742,12orGED
122953,C1-3
112810,C1-3
122950,C4+
107291,12orGED
107284,C1-3
112947,12orGED
123511,C1-3
112813,C4+
123514,C1-3
123517,C1-3
123520,C4+
123521,C4+
123233,C1-3
107525,C4+
107844,C1-3
123212,C4+
112811,C1-3
112945,C1-3
122934,C4+
107754,12orGED
107753,12orGED
122943,C4+
122944,C4+
122947,C4+
107746,12orGED
122949,C1-3
112942,12orGED
123303,C4+
123296,12orGED
113276,C4+
113274,C1-3
113071,12orGED
112784,C4+
113273,C4+
113059,C1-3
113271,C4+
113278,C4+
112791,C1-3
113082,C4+
112792,C1-3
113277,C1-3
113080,C4+
113267,C4+
113275,C1-3
112789,C4+
113081,C4+
113069,C4+
113079,C4+
112807,12orGED
113266,C4+
113265,C4+
112949,C1-3
112948,C4+
113269,12orGED
112788,12orGED
113407,C4+
113408,C4+
113409,C4+
112795,12orGED
113045,C4+
113423,C1-3
113422,C4+
113421,C4+
112805,12orGED
112806,C4+
113419,C1-3
113402,C1-3
113406,C1-3
112800,C4+
113405,12orGED
112802,C4+
113404,C4+
113403,C4+
112793,C1-3
113401,C4+
112785,C4+
113411,C4+
112786,C1-3
113058,C4+
113410,C4+
112787,C1-3
113268,C4+
112818,C4+
112809,C1-3
107496,12orGED
123413,C4+
123333,C4+
123329,C4+
123327,C1-3
123281,C4+
123234,C1-3
112823,C4+
123241,C1-3
112820,C4+
107502,C1-3
107498,C4+
107481,12orGED
112817,12orGED
123266,9-11
123269,12orGED
112951,C1-3
107472,12orGED
112821,C1-3
123280,C1-3
123284,12orGED
123324,12orGED
123286,C1-3
123287,C1-3
123288,C4+
123408,C4+
123406,C1-3
107380,C1-3
112822,C1-3
123216,C4+
123334,C1-3
123339,C4+
123341,9-11
107416,12orGED
123350,C4+
112824,C4+
123351,12orGED
112825,C4+
123355,12orGED
123356,C1-3
123361,12orGED
123370,12orGED
112826,C4+
123372,C4+
123374,C1-3
123378,12orGED
123379,C1-3
123380,C4+
123388,C1-3
123390,C1-3
107382,12orGED
123398,C1-3
107810,9-11
122874,C1-3
112797,C1-3
112961,C1-3
124234,C1-3
124237,C1-3
124365,C4+
106616,12orGED
124335,C4+
124337,C4+
106610,12orGED
124345,C1-3
106603,C1-3
112888,C4+
112889,12orGED
106599,C4+
106695,C1-3
106593,C1-3
124359,12orGED
124360,9-11
124367,C4+
124320,C1-3
124377,12orGED
124379,C1-3
124385,12orGED
124390,C1-3
124395,C1-3
124396,C4+
112960,C4+
112886,C1-3
107796,C4+
124135,C4+
124074,C4+
106815,C4+
124082,12orGED
124086,C4+
106802,C4+
112880,C4+
124095,C4+
124097,C1-3
106798,C1-3
124099,C4+
124108,12orGED
106787,C4+
124131,12orGED
112953,12orGED
112954,C4+
112882,12orGED
106785,12orGED
124117,C4+
124119,12orGED
106781,C1-3
124122,12orGED
124124,C4+
124126,C4+
124127,12orGED
106561,12orGED
124405,C4+
124406,12orGED
123793,12orGED
124315,C4+
112904,C4+
124067,C4+
106823,C1-3
124060,C1-3
107032,C4+
123767,12orGED
123769,12orGED
123779,C4+
123781,C1-3
123790,C1-3
123802,C1-3
124407,C4+
123803,C4+
112906,12orGED
112905,C1-3
123808,C1-3
123812,C1-3
123814,C4+
123758,C4+
112902,C1-3
123818,12orGED
123819,C1-3
107020,C4+
106639,C4+
124299,12orGED
106646,C1-3
106647,C4+
124329,C1-3
112959,12orGED
124318,C4+
124240,C4+
124273,C4+
124241,12orGED
124245,C1-3
124247,C1-3
124249,C4+
124250,C4+
124251,C1-3
124258,C4+
106674,C4+
124261,12orGED
124268,C4+
124277,C1-3
112887,12orGED
124316,C1-3
124280,C1-3
124288,12orGED
124289,C4+
124290,C4+
124291,C1-3
124072,C1-3
124101,12orGED
112952,C1-3
107546,C4+
112962,12orGED
107578,C4+
123101,C1-3
123157,C4+
123160,C4+
123162,C4+
112894,12orGED
123177,C1-3
123180,C1-3
123184,12orGED
123187,C1-3
107536,12orGED
107677,C4+
123205,C1-3
123109,C1-3
123098,12orGED
123014,12orGED
112896,C4+
123061,C4+
107691,12orGED
112897,C1-3
123018,C1-3
107688,C4+
123026,C1-3
107581,12orGED
123145,C4+
123143,C4+
107587,C4+
107771,C4+
107788,C1-3
122896,C1-3
122897,C4+
122901,C4+
122903,C4+
107782,C1-3
122906,C1-3
107780,C1-3
122913,12orGED
122917,C4+
107704,C1-3
112890,C4+
107703,C4+
107696,C1-3
123152,C4+
123120,12orGED
107604,12orGED
123129,12orGED
107596,C1-3
112891,C4+
123134,C4+
107589,C1-3
123027,12orGED
123034,C1-3
112885,12orGED
124206,C4+
124166,C4+
124174,C1-3
106738,12orGED
124176,C1-3
124179,C1-3
106727,12orGED
106726,C4+
124194,C1-3
124200,C4+
124203,C1-3
112884,12orGED
124208,C4+
123039,C1-3
112956,C1-3
124209,12orGED
112957,12orGED
112958,12orGED
124211,C4+
106698,C1-3
124226,C4+
124147,C4+
124137,C1-3
106771,C1-3
112955,C4+
106746,C4+
106747,12orGED
124159,C1-3
124157,C4+
112893,C4+
107661,C1-3
107652,C1-3
123062,C1-3
123090,C4+
107648,C1-3
123068,12orGED
123073,C1-3
123075,C1-3
123076,C4+
123077,C4+
123080,12orGED
107636,C1-3
123085,C4+
123088,12orGED
123656,12orGED
123660,12orGED
123664,C1-3
123666,C4+
106759,C1-3
112895,C4+
106758,C4+
106754,C4+
112798,C4+
112796,C1-3
107019,C4+
113243,C4+
112505,C1-3
113246,C1-3
112496,1-8
112497,C1-3
113242,C4+
113241,C4+
113240,12orGED
113239,C4+
113238,C4+
113244,C1-3
112498,C1-3
112502,C4+
113245,C4+
113249,C1-3
112501,12orGED
112499,C4+
112500,C4+
113247,12orGED
113248,C1-3
113237,C4+
113222,12orGED
113221,12orGED
113225,C4+
112511,C4+
112506,C1-3
113190,C4+
113117,C4+
113195,12orGED
113185,C1-3
113183,C1-3
112614,12orGED
113182,12orGED
113176,C4+
112609,C1-3
112607,C1-3
113178,C4+
113177,12orGED
112608,C4+
112611,C1-3
113194,C1-3
113191,12orGED
112610,12orGED
112642,C1-3
113197,C4+
113193,C4+
113189,C1-3
112504,12orGED
113188,C1-3
113187,C4+
113186,C1-3
113192,12orGED
112503,C4+
112509,12orGED
113224,C1-3
112507,C4+
113122,C4+
112478,C1-3
113113,C4+
113112,C4+
113111,C1-3
113109,C4+
113108,12orGED
113104,12orGED
112477,C4+
113103,C4+
112480,C1-3
112479,C4+
113121,12orGED
113217,12orGED
113123,C1-3
113124,C1-3
113120,C4+
113115,12orGED
112489,12orGED
113119,C1-3
113114,9-11
112493,C1-3
113116,C4+
112494,12orGED
113118,C1-3
113107,C4+
113105,C4+
112487,C4+
112486,C4+
113220,C1-3
112508,C4+
113218,C1-3
112510,12orGED
113219,C4+
113235,C4+
113234,12orGED
113236,12orGED
112484,C4+
112485,C1-3
113228,C1-3
112483,C4+
112481,12orGED
113229,C4+
113227,12orGED
112482,12orGED
113226,C1-3
113230,C1-3
113231,C4+
113233,C1-3
113232,C4+
113175,C1-3
113106,12orGED
113179,C1-3
113180,12orGED
112615,C4+
112618,C4+
112627,C4+
112577,C4+
112628,C4+
112578,C1-3
112581,C1-3
112582,C4+
112619,C4+
112616,12orGED
112617,12orGED
112588,C4+
112587,C1-3
112586,C4+
112641,C4+
112623,12orGED
112585,C1-3
112621,C1-3
112583,C4+
112622,C1-3
112620,12orGED
112638,C1-3
112636,C4+
112634,C1-3
112569,12orGED
112635,C4+
112629,C4+
114779,C4+
112626,C4+
112579,C1-3
112542,C4+
112541,12orGED
112560,12orGED
112561,C4+
112562,12orGED
112540,C4+
112539,C1-3
112543,C4+
112548,9-11
112550,C4+
112551,C1-3
112552,C4+
112549,C1-3
112553,C4+
112554,12orGED
112555,C1-3
112556,12orGED
112557,C4+
112558,C4+
112546,C4+
112545,12orGED
112625,C1-3
112580,C4+
112640,C1-3
112570,12orGED
113181,C4+
112596,C4+
112599,C4+
112598,12orGED
112591,C4+
112592,12orGED
113198,C4+
112593,C4+
113199,12orGED
112589,C1-3
113205,C1-3
112590,C1-3
112594,12orGED
112597,C1-3
112568,12orGED
112595,C1-3
113214,C4+
113212,C1-3
113207,C1-3
113210,C1-3
113209,C1-3
113208,C4+
113206,C4+
112613,C4+
112612,C4+
113211,C4+
112606,C4+
112605,C1-3
113204,C4+
113203,C4+
112639,C4+
112563,C1-3
112564,C1-3
112630,C1-3
112567,C1-3
112566,C1-3
112565,12orGED
112571,C1-3
112576,C4+
112575,C4+
112631,12orGED
112572,C1-3
112632,C1-3
112633,12orGED
112603,C1-3
112604,C1-3
112573,12orGED
112600,C4+
112601,12orGED
112602,12orGED
113202,C1-3
113201,C4+
113200,C1-3
112495,C4+
112492,C4+
113413,C1-3
113037,C1-3
113340,C4+
113067,C4+
113339,C4+
113039,12orGED
113061,C4+
113337,12orGED
113040,C4+
113427,C4+
113426,12orGED
113085,C4+
113038,C4+
113428,C4+
113066,C1-3
113429,12orGED
113044,C1-3
112828,C4+
112829,12orGED
113055,12orGED
112831,C1-3
113425,C4+
113424,12orGED
113077,C4+
112827,C4+
113076,C1-3
112836,C1-3
112832,C4+
112490,C4+
113332,C1-3
113083,C4+
113335,12orGED
112518,C4+
113060,C1-3
113042,C1-3
113334,C4+
113331,C1-3
113062,C4+
113330,C4+
113328,C4+
112519,C1-3
112520,C1-3
112833,C1-3
112643,C1-3
113344,C4+
113065,C4+
112834,C4+
112835,12orGED
113343,C4+
113345,C4+
113341,12orGED
113064,12orGED
113063,C4+
113035,C4+
113073,C4+
112844,C1-3
112845,C1-3
112842,C1-3
113437,C4+
113051,12orGED
113050,C1-3
113436,C1-3
113075,12orGED
113393,C1-3
113391,C1-3
113390,C1-3
113388,C4+
113386,C4+
113400,C1-3
113398,C4+
113054,C4+
113397,C4+
112843,C1-3
113395,C4+
113394,12orGED
113380,C1-3
113382,C4+
113046,C1-3
113047,C1-3
113418,C4+
113416,1-8
113048,C4+
113438,C4+
113439,C1-3
113440,C4+
113435,C4+
113431,C1-3
113072,C1-3
113445,12orGED
113057,C1-3
113443,C1-3
113447,C1-3
113453,C1-3
113056,C4+
113078,C4+
113452,C1-3
113448,C4+
112848,C4+
113451,C1-3
113450,12orGED
113449,C4+
112849,9-11
113441,C4+
113074,C1-3
113434,C1-3
113052,C4+
113053,C4+
113049,C4+
113433,C1-3
112521,12orGED
113043,C4+
113367,12orGED
113171,C4+
112529,1-8
113152,C1-3
112528,C1-3
113158,C1-3
113169,C1-3
113170,C4+
113168,C4+
113167,12orGED
113174,C1-3
113173,C4+
113172,C4+
112537,C4+
112533,C4+
113161,C1-3
113160,C1-3
113159,C4+
113162,C4+
113166,C4+
113165,9-11
113164,C1-3
113163,12orGED
113148,C4+
113131,C1-3
113132,C4+
113153,C1-3
113149,12orGED
113150,C1-3
113151,C4+
113091,C4+
112491,C1-3
113092,C4+
113088,12orGED
113087,12orGED
112488,12orGED
113086,12orGED
113090,C1-3
113100,12orGED
113099,C4+
113102,C4+
113098,12orGED
113093,12orGED
112531,C4+
113094,C1-3
113097,12orGED
113096,12orGED
113095,12orGED
112530,C4+
113154,12orGED
113156,12orGED
113157,C4+
112527,9-11
112532,C4+
113134,12orGED
112525,C4+
113372,C1-3
113361,C1-3
113362,C1-3
113360,C1-3
113346,9-11
113349,9-11
112514,C4+
113347,12orGED
113352,12orGED
113351,C4+
113375,C1-3
113373,C4+
113371,C4+
113137,12orGED
112523,C4+
113378,C1-3
113376,C1-3
112522,9-11
113377,12orGED
113041,9-11
112526,C1-3
113084,C1-3
112524,C1-3
113370,C4+
113369,C4+
113357,C1-3
135456,12orGED
112513,12orGED
113356,C1-3
113136,12orGED
113135,C4+
113133,C4+
113126,C1-3
112536,C4+
112535,C4+
113125,C1-3
113127,C4+
113128,12orGED
112534,C4+
113130,C1-3
113129,C4+
113147,12orGED
113144,C1-3
113143,C4+
113142,C1-3
112515,C4+
112516,12orGED
112517,12orGED
113139,C4+
113138,C4+
113140,C4+
113250,C4+
112903,C1-3
116372,9-11
123830,C1-3
132330,C4+
136053,C1-3
136055,C1-3
121541,C1-3
133022,12orGED
133082,12orGED
133169,C1-3
133177,C4+
108799,C4+
132328,C4+
132329,C4+
136065,1-8
133326,C4+
121623,C1-3
133322,C1-3
132337,12orGED
121617,C4+
121668,12orGED
121618,C1-3
133295,C4+
108776,C1-3
136066,C4+
135147,C4+
121620,12orGED
133291,C4+
135150,C4+
122520,C1-3
121540,9-11
121536,C1-3
121447,C4+
121605,C1-3
133159,C1-3
121448,C1-3
122524,12orGED
113017,C1-3
135165,C4+
121616,C4+
136000,12orGED
108928,C1-3
135901,C4+
132326,12orGED
133072,C4+
123832,12orGED
108921,C1-3
112996,12orGED
136020,C1-3
108084,C1-3
121458,C1-3
108814,C4+
133050,12orGED
122521,C4+
136035,C4+
133275,C4+
133269,C1-3
133449,12orGED
135789,C4+
131665,12orGED
132307,C4+
131661,C4+
100541,C1-3
122517,12orGED
122560,12orGED
100542,C1-3
122028,C1-3
132387,C1-3
131657,12orGED
100545,12orGED
113018,C4+
121624,12orGED
131652,C1-3
135791,1-8
100553,C4+
135284,C1-3
131643,12orGED
100566,12orGED
131669,12orGED
131621,C4+
132393,C1-3
135792,C1-3
135296,C1-3
132373,C1-3
132433,C1-3
135778,C4+
108492,C4+
121657,12orGED
133257,C4+
133238,C4+
133234,C1-3
121626,C4+
121628,C4+
121629,C4+
121630,C1-3
108800,12orGED
133206,C4+
121636,12orGED
133187,C4+
132358,C4+
113019,12orGED
135902,C4+
112995,C4+
121614,C1-3
132451,C4+
108087,12orGED
133627,C1-3
135832,C4+
132448,C4+
108812,C1-3
121446,C4+
112867,C4+
122525,C4+
135231,C4+
133393,12orGED
133392,C4+
122651,C4+
121464,C4+
135257,C1-3
121463,12orGED
121416,12orGED
135562,12orGED
112998,C4+
121391,C4+
100298,C1-3
133409,C4+
135169,C4+
121395,C4+
133485,C1-3
133492,12orGED
121396,C4+
133619,12orGED
121579,C1-3
122555,C1-3
133610,C1-3
133598,C1-3
133597,C1-3
133592,C4+
131928,C4+
135550,C1-3
108910,C1-3
100307,C4+
133629,C1-3
133445,12orGED
121572,C4+
131905,C1-3
133441,C1-3
131957,C4+
100319,C4+
100313,12orGED
133438,C1-3
133639,C1-3
133436,C1-3
135515,C4+
133434,C4+
133478,C4+
133417,C4+
121533,12orGED
121535,C4+
133401,C1-3
121574,C1-3
135533,C4+
122652,12orGED
121576,12orGED
135538,C1-3
108968,C1-3
122552,C4+
133573,C1-3
113016,C1-3
108827,C4+
108950,C4+
121462,C1-3
135206,12orGED
121590,C4+
133127,C1-3
108824,C1-3
135910,C1-3
108864,C4+
122545,C1-3
135945,C4+
133119,C1-3
135952,C1-3
112997,12orGED
108945,C1-3
121596,12orGED
121603,C1-3
121429,C1-3
135963,12orGED
108937,C1-3
132164,C4+
135188,12orGED
121613,C1-3
133333,C4+
100284,C1-3
121400,12orGED
133343,C1-3
135996,C4+
135909,12orGED
133568,C4+
108963,9-11
133552,12orGED
133537,C1-3
121408,C4+
133531,C4+
121609,C4+
131934,C1-3
133530,C4+
133520,C4+
121580,C1-3
131935,C4+
131942,C1-3
133514,C4+
133509,C1-3
131947,C1-3
133503,C4+
121409,C1-3
108830,C4+
108960,C4+
121412,C1-3
108785,C4+
131607,C1-3
113020,12orGED
131407,C4+
100828,12orGED
100898,C4+
100901,C4+
131264,12orGED
100796,C4+
131261,C1-3
131390,12orGED
122562,12orGED
122568,C4+
122581,12orGED
122604,12orGED
122650,C4+
135315,C1-3
131254,12orGED
122645,9-11
134962,C1-3
135078,C4+
100859,C1-3
122642,12orGED
100916,C1-3
131231,12orGED
131408,C4+
134946,12orGED
100941,12orGED
113000,12orGED
131453,12orGED
100886,12orGED
131815,C4+
131529,12orGED
135003,C4+
122593,C4+
131313,C4+
135010,C1-3
135016,C4+
122595,C4+
122599,C1-3
132281,1-8
132285,C1-3
135438,9-11
100862,C4+
135028,C4+
113001,9-11
135038,C4+
135123,C4+
131821,C4+
108137,C1-3
122601,C4+
122515,12orGED
100401,C1-3
100877,C4+
100878,C1-3
131409,C4+
131219,C4+
134944,C1-3
131250,12orGED
131537,C4+
100844,C1-3
131340,C1-3
122630,C1-3
113009,C4+
131524,C4+
134834,C1-3
134976,C4+
134886,C1-3
131471,12orGED
100669,9-11
134869,C1-3
134839,C1-3
131515,C1-3
100707,12orGED
100679,C4+
100706,9-11
134868,C4+
131492,12orGED
134847,C4+
122622,12orGED
122621,C1-3
131504,C4+
100843,C1-3
122632,C1-3
131410,12orGED
113021,C1-3
131423,C1-3
100743,C4+
131213,C1-3
112999,C4+
131211,12orGED
131441,1-8
107989,12orGED
131207,12orGED
108019,12orGED
131201,C4+
131198,C4+
108008,C4+
100978,C1-3
122634,12orGED
134996,12orGED
134921,C4+
134977,C4+
135120,C1-3
134874,C4+
131182,C4+
122619,C4+
107996,C4+
131458,C4+
100653,C1-3
131814,C4+
100595,C1-3
135293,C1-3
132293,C1-3
100618,C1-3
100640,12orGED
122583,C4+
132175,C4+
132215,C1-3
131619,C1-3
122586,12orGED
113012,12orGED
131540,C4+
113011,C1-3
108091,C4+
135317,C4+
132184,C4+
100524,C4+
131685,C4+
132188,C1-3
135852,C1-3
108095,C1-3
100404,C4+
131809,C4+
100412,12orGED
132189,12orGED
135370,C4+
108034,C1-3
122046,C1-3
100614,C4+
135403,C4+
113015,C1-3
135430,C1-3
132415,C4+
122516,C4+
122512,C4+
135810,C4+
132416,12orGED
108090,C4+
135419,C1-3
131595,C4+
100601,C4+
135847,C4+
135897,C1-3
100605,C4+
131584,C4+
132417,C4+
100609,C4+
132420,12orGED
122041,C4+
135404,C1-3
135848,C4+
113014,C1-3
113013,C1-3
131800,C4+
121652,12orGED
100420,C4+
131701,C4+
113002,C1-3
121644,12orGED
122477,C4+
135441,12orGED
135359,C1-3
113010,C4+
122587,C1-3
131694,C4+
100512,12orGED
100515,12orGED
100517,C4+
108029,C4+
121642,12orGED
135041,12orGED
134997,12orGED
134999,C1-3
135001,C4+
132263,C4+
135332,C4+
132272,12orGED
132273,C4+
100463,C4+
121638,C4+
108791,C1-3
100504,12orGED
131776,C4+
132291,C1-3
108098,C4+
122491,12orGED
122490,C4+
100443,C4+
131767,C1-3
112874,12orGED
132197,C4+
135878,C1-3
131754,C4+
131752,C4+
121647,C4+
100523,C1-3
100461,12orGED
132205,C4+
135363,C1-3
131742,12orGED
131732,C1-3
122480,12orGED
112877,C1-3
135883,C4+
132224,C1-3
131715,C1-3
131713,C1-3
100332,C4+
121445,C4+
121525,C4+
123887,12orGED
121829,C1-3
121832,C4+
121837,12orGED
121839,C4+
121840,C1-3
112939,C4+
121848,C4+
108628,C4+
121853,12orGED
121854,12orGED
112940,C4+
108694,C1-3
108699,12orGED
112863,C1-3
121764,12orGED
121728,C1-3
121686,C1-3
121687,C4+
112932,C4+
121688,C1-3
121691,12orGED
121696,C4+
121702,C4+
121710,C1-3
121711,C4+
121721,C1-3
108727,12orGED
121735,C1-3
121763,C1-3
108653,C4+
121817,C1-3
121815,C1-3
121678,C4+
106963,C4+
123910,C1-3
106949,C1-3
123919,C4+
106948,C4+
123928,12orGED
112862,C1-3
123930,12orGED
123932,12orGED
122831,12orGED
122829,12orGED
100233,C1-3
112856,C1-3
108693,C4+
108657,C1-3
112857,C4+
112858,C4+
112859,12orGED
108687,C4+
108686,C1-3
121781,12orGED
121786,C1-3
121796,12orGED
121803,C4+
108664,C1-3
112937,C4+
121806,C1-3
121808,C4+
121736,12orGED
108719,C4+
121739,C4+
121869,C1-3
122009,C4+
122014,C1-3
132857,12orGED
108502,C4+
108500,C4+
122023,C4+
132840,12orGED
121944,C4+
112852,12orGED
132822,C4+
121940,C1-3
121865,C1-3
121893,C1-3
132797,C1-3
122005,C1-3
132782,C4+
132779,12orGED
132758,C1-3
108614,C1-3
121875,12orGED
132741,C4+
132740,C1-3
121877,C4+
132718,C1-3
121878,12orGED
121879,C1-3
121881,C4+
112927,12orGED
108509,C4+
108510,C1-3
112934,C4+
108619,C4+
121742,12orGED
121744,C4+
112936,12orGED
121745,12orGED
108715,C4+
121748,C4+
121750,12orGED
108705,C4+
114776,C1-3
126840,C4+
114778,C1-3
121855,C4+
121860,9-11
108518,C1-3
122001,12orGED
108556,C4+
108555,C4+
121957,C4+
121963,12orGED
108540,C4+
121968,12orGED
121974,C4+
121977,12orGED
108530,C4+
121983,C4+
121999,C1-3
108561,C1-3
122000,C4+
106974,C4+
123941,12orGED
121891,C4+
106980,C4+
108851,12orGED
135482,C1-3
112923,C1-3
132109,C4+
113287,C4+
132093,C1-3
121557,C4+
121558,C1-3
132155,C4+
121565,C4+
112907,C1-3
112908,C1-3
112914,C4+
131976,C4+
112915,C1-3
108843,12orGED
131975,C1-3
132068,C1-3
113279,C4+
123714,C1-3
131972,C1-3
123718,C1-3
123755,C4+
107109,C1-3
112898,C1-3
123723,C1-3
107102,C4+
107097,C1-3
107094,C4+
112910,C1-3
112922,C4+
112913,C4+
112924,C1-3
123835,12orGED
123837,C1-3
123841,12orGED
107008,C4+
107076,C1-3
123757,C1-3
112920,C1-3
123847,12orGED
112921,12orGED
123715,12orGED
107153,C4+
123673,C4+
107143,C1-3
107142,12orGED
112912,12orGED
123685,C1-3
107132,C4+
112925,C1-3
123691,12orGED
123693,C4+
123708,C4+
122760,C1-3
113005,C1-3
132148,C4+
112926,C1-3
122745,C4+
108836,C4+
108853,C1-3
123736,C4+
123745,C1-3
123746,C1-3
112930,C1-3
106926,12orGED
124025,C4+
106857,C4+
124027,C1-3
124036,C4+
124038,12orGED
106846,C1-3
106842,C1-3
106841,C4+
124048,C4+
124055,C4+
123948,C1-3
123944,12orGED
123851,12orGED
123990,C1-3
112878,C4+
112931,12orGED
106985,C4+
123853,C1-3
123854,C4+
123859,C1-3
123860,C1-3
123864,C1-3
123867,C4+
123868,C4+
106989,9-11
123876,9-11
123879,12orGED
124007,C1-3
106891,C4+
107084,C1-3
100202,C1-3
107080,C1-3
107007,12orGED
123849,C1-3
106831,12orGED
106881,C1-3
112899,C4+
123949,C4+
121571,12orGED
100197,C1-3
131901,12orGED
135484,12orGED
123951,C4+
100198,12orGED
113282,C4+
123984,C4+
135488,C4+
100392,12orGED
112900,C4+
113281,12orGED
112916,C1-3
113280,C1-3
122743,12orGED
100225,C4+
123957,12orGED
123959,C1-3
123964,C4+
106909,C4+
106906,C4+
121888,C1-3
131500,12orGED
132547,C1-3
132521,12orGED
131848,12orGED
113003,12orGED
121682,C1-3
132639,C4+
121930,C1-3
121494,C1-3
132536,C4+
100241,C1-3
132631,C4+
112851,12orGED
132673,C4+
132694,12orGED
121928,12orGED
121496,C4+
132625,C4+
132610,C4+
132957,C1-3
121497,12orGED
132912,C4+
121498,12orGED
132589,C4+
132913,C1-3
131986,C1-3
132996,C1-3
121508,12orGED
132588,C1-3
132921,C1-3
121500,C4+
121507,C1-3
121488,C1-3
121485,C1-3
135502,C1-3
132519,C1-3
121474,C4+
121472,C4+
132491,C4+
132493,C1-3
132482,C4+
132474,C4+
132497,C1-3
132460,C1-3
132498,C4+
132503,12orGED
112854,C1-3
132502,12orGED
121675,C4+
121477,12orGED
122823,C1-3
132544,C4+
131841,C1-3
132550,C4+
112855,C4+
122782,C1-3
132000,12orGED
121479,12orGED
131844,C1-3
132001,C1-3
121481,C4+
121676,C4+
121483,12orGED
133009,12orGED
132651,C4+
132553,C1-3
121476,12orGED
121939,C4+
121907,C4+
132554,C4+
121523,12orGED
121897,C4+
100346,C4+
131868,C1-3
121898,C1-3
135496,C4+
121906,C4+
121516,C1-3
108584,C1-3
108586,12orGED
132985,C4+
135498,C1-3
121520,C4+
100254,C4+
121911,C1-3
132952,C4+
132953,C4+
121912,C1-3
131836,C1-3
121505,C4+
132873,12orGED
121892,C1-3
131839,C1-3
132932,C4+
131853,C1-3
108579,C1-3
122660,C1-3
132571,12orGED
132927,C4+
146857,C4+
146803,C4+
144503,12orGED
146800,C4+
146901,12orGED
144426,12orGED
144502,C4+
146801,C4+
144534,C1-3
146802,12orGED
144513,12orGED
146908,12orGED
144510,12orGED
146853,C4+
144501,12orGED
144500,C1-3
146852,C4+
144498,C1-3
146851,12orGED
146909,C4+
144511,12orGED
144497,C1-3
146903,C4+
146854,C4+
144504,C4+
146799,C4+
144467,12orGED
146809,12orGED
146797,C1-3
146798,C4+
146906,C1-3
144508,C4+
144507,C4+
146905,C1-3
144425,C1-3
146828,12orGED
146907,12orGED
144487,C4+
146830,C4+
144509,12orGED
144468,C1-3
146855,C4+
144505,12orGED
146904,12orGED
144486,C4+
146888,C1-3
146893,12orGED
144423,C4+
144469,C4+
146894,C4+
146898,C1-3
146823,C4+
144531,C4+
146825,C1-3
146897,12orGED
144491,C1-3
146826,C1-3
144481,C1-3
146856,C4+
146896,C4+
146858,C1-3
144446,C4+
144470,9-11
144448,C4+
144424,C1-3
144477,12orGED
146916,C1-3
144471,9-11
146902,12orGED
146890,C4+
146891,12orGED
